X,Y,标注类别名称,预测类别,图像路径
5.649986,4.3739076,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1.jpg
8.219756,5.9157853,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2869.jpg
4.499216,4.676142,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_871.jpg
7.624748,6.180901,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3770.jpg
5.6724663,8.8456335,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_206.jpg
8.219962,5.676378,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_723.jpg
8.744457,5.375746,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_283.jpg
7.091576,6.7179327,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3191.jpg
8.571996,5.1747355,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2350.jpg
6.0260897,5.584713,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_214.jpg
4.6441393,7.920334,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1412.jpg
6.0595603,6.8787436,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3170.jpg
6.2854996,6.830175,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_245.jpg
5.8508644,5.5681005,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4056.jpg
8.520457,6.812685,mater,structure,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4062.jpg
6.8540053,6.950966,mater,structure,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2491.jpg
4.398802,4.874026,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_401.jpg
8.975213,5.5577636,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2655.jpg
8.661156,9.896088,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3715.jpg
7.8958383,7.377481,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2275.jpg
4.376142,4.9471645,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3125.jpg
5.820292,8.828102,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2563.jpg
4.499822,4.351903,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_981.jpg
4.271427,4.4968276,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_236.jpg
8.661676,4.802135,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1042.jpg
8.379595,4.5822206,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3910.jpg
4.41228,4.354453,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1954.jpg
8.640159,4.743092,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3844.jpg
6.5624204,7.132101,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3904.jpg
8.202297,6.983849,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_528.jpg
8.4511385,5.5195136,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_374.jpg
7.856536,5.347117,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4050.jpg
4.4631696,5.0486727,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3533.jpg
4.638304,4.6990347,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1135.jpg
6.7943416,5.8382716,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3555.jpg
8.96507,5.4742374,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4140.jpg
8.107327,5.0851517,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4323.jpg
7.0518227,7.006331,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_118.jpg
8.536677,4.7196813,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1739.jpg
8.639992,4.836252,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4580.jpg
6.014015,6.66019,mater,covering,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2483.jpg
5.5023375,11.673256,mater,device,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4020.jpg
7.9685583,10.136416,mater,covering,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2865.jpg
7.7615156,6.797663,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_371.jpg
8.62996,5.3485885,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3491.jpg
7.933488,10.83678,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4047.jpg
4.4068775,4.3901052,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3198.jpg
8.330862,4.5782776,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_798.jpg
8.668151,4.9196253,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2050.jpg
7.424618,6.4623284,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_632.jpg
5.385927,7.0495653,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1780.jpg
6.5619216,4.948837,mater,plant,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_119.jpg
4.7219267,5.337945,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3570.jpg
5.0973554,9.201624,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_933.jpg
9.1059265,4.634473,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_952.jpg
7.536465,6.2974296,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4245.jpg
5.449898,8.876295,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_35.jpg
8.476621,5.5091796,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3273.jpg
4.552069,8.04644,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4309.jpg
6.866059,4.975847,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1602.jpg
7.4332137,5.8403907,mater,device,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2143.jpg
6.3077807,6.722713,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_969.jpg
5.775872,9.528204,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2824.jpg
8.098591,6.787198,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2253.jpg
8.983635,5.1834784,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2379.jpg
4.4410644,4.544125,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1457.jpg
6.9348807,6.4607716,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_327.jpg
4.716394,8.331614,mater,structure,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_602.jpg
7.129057,5.9812236,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_613.jpg
6.5882754,8.906908,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2135.jpg
7.578021,5.362358,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1898.jpg
7.509576,8.704653,mater,device,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2902.jpg
5.5724854,4.206463,mater,plant,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3495.jpg
4.4324145,4.4671197,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_884.jpg
7.986025,7.1808147,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2460.jpg
6.629502,9.510241,mater,covering,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1223.jpg
4.2421703,4.6981306,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2863.jpg
5.083112,10.602566,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_490.jpg
6.859115,4.9449835,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4126.jpg
7.1929073,6.2467732,mater,device,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_979.jpg
6.307942,6.726276,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2183.jpg
6.7566724,9.960115,mater,structure,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2204.jpg
6.901574,7.913736,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3081.jpg
4.3535676,4.814557,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1122.jpg
6.360267,5.7846985,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1519.jpg
8.385514,4.585576,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_353.jpg
9.080324,7.942371,mater,device,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_662.jpg
4.38788,4.7371917,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_961.jpg
8.704482,4.907947,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3861.jpg
5.9500375,6.1306047,mater,plant,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4320.jpg
6.5918355,7.454468,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2295.jpg
6.238004,6.453321,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_82.jpg
6.6476474,4.97751,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3982.jpg
7.5179057,7.1299024,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3717.jpg
4.5150514,5.1425176,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3711.jpg
8.221657,9.471133,mater,covering,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1053.jpg
4.843463,7.9273596,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1877.jpg
9.470987,7.9578586,mater,device,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_6.jpg
7.5117855,5.315209,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2599.jpg
6.5868397,5.6284246,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2684.jpg
4.8103323,7.877323,mater,device,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2793.jpg
0.82088464,7.8282638,mater,domestic_animal,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_229.jpg
8.295482,5.3206234,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1133.jpg
4.0666575,11.770455,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3336.jpg
5.48571,4.4211793,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3332.jpg
8.2669525,5.929241,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_877.jpg
5.7118163,9.039288,mater,covering,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_398.jpg
2.0410552,6.3058324,mater,vertebrate,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3139.jpg
4.7901344,7.80219,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3626.jpg
4.312741,4.7582145,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3410.jpg
8.577508,5.1006126,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1214.jpg
6.329761,7.239338,mater,structure,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_670.jpg
8.643762,6.0552363,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2658.jpg
6.6246963,7.316578,mater,structure,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3578.jpg
6.824681,5.636498,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2100.jpg
7.801424,5.2721186,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1189.jpg
4.5628834,4.513019,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3147.jpg
7.6033487,6.7155027,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_951.jpg
4.3019342,4.8345494,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1970.jpg
7.901728,9.936126,mater,covering,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3634.jpg
8.918265,8.056767,mater,device,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1735.jpg
6.8124967,10.485649,mater,person,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3953.jpg
8.843668,5.6700473,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4093.jpg
7.01233,9.97317,mater,person,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1517.jpg
7.674848,6.0053983,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_20.jpg
8.397682,5.0033016,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3868.jpg
5.149565,8.580726,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1974.jpg
4.29457,8.569043,mater,covering,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_284.jpg
4.738936,5.44433,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2348.jpg
6.333093,5.7566004,mater,plant,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2995.jpg
6.8429565,7.4672623,mater,device,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3659.jpg
6.774633,4.93468,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2260.jpg
8.013047,11.009387,mater,person,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3254.jpg
8.994397,5.144205,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_921.jpg
7.753264,5.4296684,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_238.jpg
8.295426,4.692228,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_205.jpg
4.8806005,6.503486,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3023.jpg
8.415328,5.1993113,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2065.jpg
5.2464814,5.773571,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3072.jpg
8.617394,5.0789332,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1360.jpg
7.5434465,6.6461387,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3607.jpg
7.4557157,5.431829,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3586.jpg
6.8092675,5.3915067,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1976.jpg
7.037474,6.8044314,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2592.jpg
5.573056,4.5208282,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2283.jpg
8.699222,5.0476327,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2053.jpg
5.9113555,5.405888,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1881.jpg
7.906044,5.5015054,mater,device,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2045.jpg
8.491198,5.4672627,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_859.jpg
5.3169827,9.040646,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_669.jpg
4.2654114,4.5231447,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2862.jpg
7.5238547,6.859733,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2504.jpg
4.4103065,4.724392,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1946.jpg
6.3860073,5.6138673,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_115.jpg
5.6954093,6.5084267,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_201.jpg
8.084002,6.855286,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1642.jpg
5.5351014,4.702776,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2449.jpg
8.557604,5.140398,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_300.jpg
5.4170027,9.50128,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4082.jpg
6.50465,5.119874,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_885.jpg
6.221635,8.835651,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1460.jpg
7.2495103,6.565095,mater,device,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2075.jpg
8.310812,4.582627,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3762.jpg
8.653272,5.748903,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2375.jpg
5.9048142,4.9633865,mater,plant,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1191.jpg
4.4136724,4.5805187,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_942.jpg
6.843986,5.5143323,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_179.jpg
4.638985,7.9999304,mater,device,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3385.jpg
8.241436,6.951498,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3351.jpg
7.66408,6.997773,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2221.jpg
8.636201,7.9412417,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3278.jpg
5.797874,5.5040727,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3778.jpg
6.745736,8.033624,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1288.jpg
5.01185,9.604835,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_571.jpg
8.573418,6.677473,mater,structure,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1321.jpg
6.935048,4.9629784,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3328.jpg
8.729369,6.064359,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2251.jpg
5.672486,6.9946113,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_225.jpg
4.401994,5.1194034,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3441.jpg
7.208323,7.077938,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3665.jpg
6.9397445,6.180947,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2706.jpg
8.548191,6.201698,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_731.jpg
4.256621,7.8596263,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1331.jpg
7.1407347,7.1151104,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3549.jpg
8.453984,4.707325,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4407.jpg
7.6685615,7.013457,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_904.jpg
4.5791492,4.5504303,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_581.jpg
7.3234396,7.1699295,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_425.jpg
4.7117877,4.983736,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1955.jpg
4.3477507,4.637043,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3448.jpg
5.166592,8.696312,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2263.jpg
1.1695147,7.8048105,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2186.jpg
4.4419765,4.4401956,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_823.jpg
8.538849,5.3940554,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2287.jpg
5.698793,4.238618,mater,plant,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1759.jpg
5.53102,5.671241,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2237.jpg
7.692918,7.0049725,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_810.jpg
4.3677344,6.2962537,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4228.jpg
7.3137674,7.052426,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3062.jpg
5.351402,8.807574,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3617.jpg
7.8341928,7.1475916,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3536.jpg
8.030958,6.9365883,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_383.jpg
6.4628334,5.9082594,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_499.jpg
5.086519,6.9821105,mater,structure,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_306.jpg
5.945449,6.11507,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_892.jpg
8.478675,5.357044,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1825.jpg
8.796509,5.093135,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2633.jpg
8.191987,6.5415497,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1765.jpg
7.8268657,7.061832,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2090.jpg
4.4555244,4.3912926,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1787.jpg
8.242051,4.8015914,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2246.jpg
5.481629,5.751042,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2303.jpg
8.562478,4.976513,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2542.jpg
8.893034,5.2653527,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_740.jpg
5.670067,6.3819184,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1827.jpg
8.404253,8.193883,mater,device,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3353.jpg
-0.23090835,6.6993237,mater,domestic_animal,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4142.jpg
5.8550014,5.554324,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4055.jpg
4.5556254,4.5742483,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3504.jpg
9.018266,4.7295704,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1613.jpg
7.6928396,5.9367013,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1904.jpg
4.3584085,7.9493895,mater,structure,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_326.jpg
7.3674903,5.2904425,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2559.jpg
7.4096603,6.257264,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_642.jpg
4.955089,9.669411,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3244.jpg
4.7157025,6.951161,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4447.jpg
5.675461,4.1874394,mater,plant,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3523.jpg
6.064627,9.295345,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_207.jpg
5.6907725,8.977367,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1776.jpg
8.773405,5.212273,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2759.jpg
4.2997117,4.6944227,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1641.jpg
5.5892754,5.5505214,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4176.jpg
4.3823767,4.718353,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2723.jpg
9.4779825,7.955205,mater,device,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_334.jpg
4.488438,4.58611,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3345.jpg
5.725884,5.5346375,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4521.jpg
8.701168,4.8461413,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3820.jpg
6.5552454,7.1797414,mater,structure,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1587.jpg
4.5422454,4.793857,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1317.jpg
7.7574453,9.988691,mater,covering,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_714.jpg
6.9398007,7.044123,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2975.jpg
5.36097,5.831573,mater,vertebrate,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4070.jpg
8.578311,6.1241393,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1239.jpg
7.848442,7.146866,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_1004.jpg
5.6448035,7.2023196,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3099.jpg
6.3655934,5.9567666,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2878.jpg
7.1628704,5.682222,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_4201.jpg
8.864965,5.3095226,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2190.jpg
5.595952,10.228231,mater,person,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3039.jpg
7.8128543,6.3812776,mater,mater,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_3771.jpg
6.0092683,4.403734,mater,plant,data/SOD-SemanticDataset/test/COME15K-Easy/COME_Easy_2957.jpg
